Node,Label,Community,degree,betweenness,closeness,eigenvector,core,Mito
n462,HOG0007242,0,0.008771929824561403,6.856219840856483e-05,0.31813953488372093,0.0025057190674707495,20,False
n463,HOG0007255,5,0.042606516290726815,0.001327890557525574,0.359513440456525,0.00907020143588413,44,False
n464,HOG0007258,0,0.012949039264828738,0.0017571015395434926,0.32272849824750605,0.0001559277315626503,25,False
n465,HOG0007274,3,0.0037593984962406013,3.435030797761874e-05,0.3036529680365297,0.0020099496392834773,8,False
n466,HOG0007291,0,0.03132832080200501,0.0005595193180908963,0.33904546098286364,0.004755886431289529,40,False
n467,HOG0007309,2,0.001670843776106934,3.0100792445940925e-05,0.25628947650144523,5.4765543361142994e-05,3,False
n468,HOG0007310,3,0.025480367585630742,0.0007091714974978218,0.34610380222639875,0.015395722631997504,40,False
n469,HOG0007323,3,0.004594820384294068,0.0001510300843540722,0.3013974568802719,0.0015864903769182504,9,False
n470,HOG0007367,2,0.014202172096908938,0.00011833777939756312,0.3407829181494662,0.01007624055476795,29,False
n471,HOG0007373,1,0.017126148705096073,0.005446133512841583,0.3304803975704031,5.157086139391151e-05,16,False
n472,HOG0007383,2,0.001670843776106934,6.721958056337914e-05,0.2682653518601524,2.002437319090448e-05,4,False
n473,HOG0007533,1,0.022556390977443608,0.0008476512518987487,0.3312119535141118,4.754314133132189e-05,33,False
n474,HOG0007547,2,0.04720133667502088,0.016502785265320365,0.37801989578398865,0.007433601172973334,34,False
n475,HOG0007610,1,0.0029239766081871343,0.00011110630231117363,0.30524034170597986,9.911023842282908e-05,6,False
n476,HOG0007643,0,0.013784461152882205,2.2926746078236382e-05,0.3207395498392283,0.0002105348963440499,30,False
n477,HOG0007645,3,0.027151211361737676,0.00018114548643515947,0.3421466342718308,0.02043876075053874,48,False
n478,HOG0007647,3,0.060568086883876354,0.0009156695171510034,0.37220149253731344,0.05665082691569025,71,False
n479,HOG0007694,2,0.0020885547201336674,1.3548519447956582e-06,0.29625046405147876,0.0002789919238918424,5,False
n480,HOG0007807,2,0.0029239766081871343,6.270019766789385e-05,0.3265139116202946,0.0008208875328338182,7,False
n481,HOG0007827,3,0.02756892230576441,0.0008392259465651872,0.3526292532037119,0.0186599121261635,45,False
n482,HOG0007829,4,0.0020885547201336674,1.555902042145747e-05,0.2749827705031013,5.876169566380117e-05,5,False
n483,HOG0007861,5,0.005430242272347535,0.00011959488856781379,0.2823779193205945,0.00012871413933357404,10,False
n484,HOG0007881,5,0.02172096908939014,0.0003499797040984336,0.3424892703862661,0.003746089987385325,31,False
n485,HOG0007885,1,0.003341687552213868,0.00018758882312838035,0.29138266796494644,1.1050454246658157e-05,7,False
n486,HOG0007887,3,0.013366750208855471,7.8154641440689e-05,0.33389121338912137,0.011939362246609632,26,False
n487,HOG0007896,1,0.007936507936507936,0.0001274227171245596,0.3143795141168746,2.8320424711134256e-05,17,False
n488,HOG0007996,0,0.0020885547201336674,4.03655808419857e-05,0.265527950310559,1.8812135620251776e-05,5,False
n489,HOG0008045,5,0.024644945697577275,0.00038305448530452624,0.3387096774193548,0.014466637339680484,44,False
n490,HOG0008053,3,0.05806182121971595,0.0012356448798341874,0.37122034423941697,0.05444682442653429,71,False
n491,HOG0008089,1,0.000835421888053467,0.0,0.2537629849480602,4.842884162437949e-07,2,False
n492,HOG0008103,5,0.02756892230576441,0.0017093228376365073,0.36,0.006207149458257022,36,False
n493,HOG0008166,5,0.014619883040935672,0.0002460581080429893,0.3298429319371728,0.005024475889885712,26,False
n494,HOG0008178,2,0.03383458646616541,0.0012875744682255006,0.35816876122082586,0.01729576936984153,42,False
n495,HOG0008206,3,0.038011695906432746,0.0007875996675723571,0.3584905660377358,0.03526971302680339,61,False
n496,HOG0008261,3,0.024644945697577275,0.00013204366839554096,0.345056212164889,0.020926145115705043,45,False
n497,HOG0008263,3,0.06390977443609022,0.0016893937466292395,0.3846401028277635,0.053780351424066265,70,False
n498,HOG0008298,2,0.00835421888053467,0.00023111040058801618,0.32452216348108986,0.0009219814148334884,17,False
n499,HOG0008305,5,0.03467000835421888,0.0007946204039902758,0.35935154608225756,0.017981549421328655,47,False
n500,HOG0008306,5,0.013366750208855471,0.0004402676913335182,0.32351351351351354,0.0017138157318297917,21,False
n501,HOG0008315,2,0.002506265664160401,6.1017220889918785e-05,0.29177330895795245,0.00013396894289144864,6,False
n502,HOG0008330,5,0.005430242272347535,0.00012706324611605252,0.2915245981490502,5.871816937262704e-05,11,False
n503,HOG0008331,5,0.032999164578111945,0.0008702489478846509,0.3621237331719861,0.020779828863900954,47,False
n504,HOG0008368,0,0.002506265664160401,0.00014455010897300552,0.28274477382780205,1.0777345608138594e-05,5,False
n505,HOG0008372,0,0.018379281537176273,9.91518639929879e-05,0.32509505703422054,0.00035675535066425723,38,False
n506,HOG0008424,3,0.09440267335004177,0.002330426361070179,0.38926829268292684,0.08296671856062343,71,False
n507,HOG0008432,5,0.03216374269005848,0.0028951833969496207,0.36532885701205553,0.012835587915379513,44,False
n508,HOG0008451,0,0.000835421888053467,3.4396395995862115e-07,0.25552353506243997,3.4408095446125545e-05,2,False
n509,HOG0008472,1,0.011695906432748537,0.00014120483515111563,0.3032298923369221,1.6919386367156346e-05,21,False
n510,HOG0008496,3,0.013366750208855471,0.00040377455445610324,0.33675622450414966,0.007795881495623772,27,False
n511,HOG0008501,0,0.0037593984962406013,6.812453235514742e-05,0.29500924214417745,0.0001493339975540726,8,False
n512,HOG0008506,1,0.05764411027568922,0.0008287056094615045,0.3530973451327434,0.0001434991616248987,45,False
n513,HOG0008513,2,0.003341687552213868,4.056431185486441e-05,0.2909930715935335,0.00010228679934584867,8,False
n514,HOG0008529,5,0.011278195488721804,0.0001808846286509968,0.3265139116202946,0.0019074735743224817,22,False
n515,HOG0008545,1,0.020885547201336674,0.0006657509556823879,0.3275862068965517,6.578622766736078e-05,32,False
n516,HOG0008547,0,0.02756892230576441,0.000453386913206467,0.34190231362467866,0.01431902167755852,40,False
n517,HOG0008578,5,0.007936507936507936,6.977813327687399e-05,0.3081081081081081,0.0026899003731791857,14,False
n518,HOG0008586,2,0.0020885547201336674,3.181670221954389e-05,0.28632938643702904,5.031466820392489e-05,5,False
n519,HOG0008592,5,0.05179615705931495,0.0010250978481020883,0.370817843866171,0.027456858010152504,54,False
n520,HOG0008609,0,0.013784461152882205,0.00013911435542693799,0.3402985074626866,0.00031865764136791827,27,False
n521,HOG0008617,3,0.0948203842940685,0.0026067680754115453,0.3925233644859813,0.08678198107357221,71,False
n522,HOG0008653,0,0.017126148705096073,0.0005093735481962413,0.3384223918575064,0.00013534341353801878,28,False
n523,HOG0008660,5,0.006683375104427736,0.00012443861009605993,0.30307633877706036,0.0003066714351226355,14,False
n524,HOG0008661,3,0.04553049289891395,0.00014848672782891747,0.3515418502202643,0.046426236482984974,69,False
n525,HOG0008671,1,0.03258145363408521,0.0018902171914925087,0.3425382744312491,0.0001452783190569131,31,False
n526,HOG0008696,2,0.005847953216374269,0.001730552579945884,0.32461016949152544,7.05518068801741e-05,11,False
n527,HOG0008699,5,0.022556390977443608,0.0009571885695827173,0.34550440178958003,0.00877844186465827,34,False
n528,HOG0008712,3,0.06349206349206349,0.0006898376361222225,0.3760603204524034,0.06252824221428882,71,False
n529,HOG0008725,1,0.0037593984962406013,0.0002884318268279816,0.2946098941668718,5.353976456482168e-05,7,False
n530,HOG0008730,1,0.007101086048454469,0.0011153322989848637,0.30489047376464595,2.3760070522460392e-05,14,False
n531,HOG0008740,1,0.0029239766081871343,4.514083087642598e-05,0.2854077253218884,8.50706618891202e-06,6,False
n532,HOG0008747,3,0.0029239766081871343,7.547609799450155e-06,0.3038842345773039,0.0017082315611248,7,False
n533,HOG0008749,5,0.007936507936507936,6.2562778113142e-05,0.32695984703632885,0.0033704908633463765,17,False
n534,HOG0008768,5,0.005012531328320802,2.915894668416757e-06,0.3233387358184765,0.0034871661576574954,12,False
n535,HOG0008770,0,0.028404344193817876,0.0009960009018660828,0.34781345343600173,0.0010141917615638988,42,False
n536,HOG0008797,1,0.007101086048454469,4.479862130469771e-05,0.3100634632819583,3.7110019022915034e-05,16,False
n537,HOG0008798,1,0.004594820384294068,0.00016761742911652322,0.3007537688442211,5.2035440854708884e-05,10,False
n538,HOG0008802,3,0.008771929824561403,0.00015101037377122987,0.3302980132450331,0.004888099384412059,21,False
n539,HOG0008814,5,0.024644945697577275,0.0026867589179185463,0.3605964753727971,0.005854174626888915,33,False
n540,HOG0008846,3,0.06390977443609022,0.0017315988471887803,0.3711052549992249,0.05895548000526937,71,False
n541,HOG0008864,5,0.015037593984962405,0.0011231003777394716,0.3491322735890331,0.00859019434399698,26,False
n542,HOG0008881,3,0.017543859649122806,0.00015923198919514712,0.33463796477495106,0.01207908060399463,34,False
n543,HOG0008884,1,0.01796157059314954,0.0003787759222222946,0.3294344296133205,6.929159393488314e-05,32,False
n544,HOG0008895,2,0.01211361737677527,0.0003624179068233332,0.31359706575844903,0.0004725773181220285,19,False
n545,HOG0008926,0,0.06098579782790309,0.0028805650330920095,0.36037934668071653,0.0010358166927313156,50,False
n546,HOG0008941,1,0.005012531328320802,3.061789417735142e-05,0.2933464036270065,1.0606186084050007e-05,12,False
n547,HOG0008942,3,0.028404344193817876,0.0008231064708517885,0.3588667366211962,0.022348118824438063,47,False
n548,HOG0008958,4,0.003341687552213868,0.0001270541428646791,0.27394438722966014,3.1916845946202027e-06,5,False
n549,HOG0008960,2,0.0029239766081871343,1.0556651932765864e-05,0.2952275249722531,0.00037658480515347423,7,False
n550,HOG0008979,1,0.0029239766081871343,0.00035264576301798534,0.30403860807721617,5.220120992774851e-05,6,False
n551,HOG0008981,5,0.011278195488721804,0.00010486381974707574,0.3139260424862313,0.0014893218728539673,21,False
n552,HOG0008987,1,0.014202172096908938,0.0003741409688931157,0.31624834874504626,3.9172234113156755e-05,26,False
n553,HOG0009054,5,0.015873015873015872,0.00028581848560916125,0.32871069614169984,0.007812276490123898,29,False
n554,HOG0009061,3,0.09398496240601503,0.00394230231257894,0.3931680078830678,0.08199970500446861,71,False
n555,HOG0009066,3,0.07685881370091896,0.00136923603201196,0.3801206732295967,0.07148211867784682,71,False
n556,HOG0009079,3,0.02506265664160401,0.00013285519991151258,0.34234234234234234,0.025464982083109343,48,False
n557,HOG0009082,3,0.018379281537176273,0.00048544062701117433,0.33962264150943394,0.014946981870017417,37,False
n558,HOG0009117,0,0.0004177109440267335,0.0,0.22732883866679326,4.25395161155231e-07,1,False
n559,HOG0009122,0,0.0020885547201336674,1.3352599585760954e-05,0.3087836966335612,0.00010595002286217179,5,False
n560,HOG0009130,0,0.0037593984962406013,0.001052283232860014,0.31843575418994413,5.968084054007273e-05,8,False
n561,HOG0009133,3,0.04553049289891395,0.0004487970388761094,0.36195947989114,0.043305811030984846,69,False
n562,HOG0009145,5,0.0004177109440267335,0.0,0.23642109421291724,2.631772376580364e-06,1,False
n563,HOG0009157,0,0.000835421888053467,1.903875826890868e-06,0.2515498581485762,6.897354007388998e-07,2,False
n564,HOG0009160,0,0.05555555555555555,0.0043796807654222555,0.36103151862464183,0.002887026945024155,48,False
n565,HOG0009164,1,0.005847953216374269,0.00016939665434088255,0.3114754098360656,4.5332744944227546e-05,14,False
n566,HOG0009167,5,0.059314954051796154,0.00457590795854652,0.37653350110097517,0.02924391964500559,54,False
n567,HOG0009177,0,0.04469507101086048,0.0005447928341281905,0.3479651162790698,0.001226166831873862,50,False
n568,HOG0009183,1,0.040100250626566414,0.0005257343425612458,0.34610380222639875,0.00010993979848579801,45,False
n569,HOG0009186,3,0.0004177109440267335,0.0,0.27403846153846156,0.0004000957809760503,1,False
n570,HOG0009188,5,0.021303258145363407,0.0005800257133222546,0.3424892703862661,0.007242524470563244,37,False
n571,HOG0009202,3,0.0020885547201336674,2.8789371010787646e-06,0.3121251629726206,0.0012635816243181785,5,False
n572,HOG0009204,5,0.03383458646616541,0.001287582556870553,0.3620689655172414,0.01045074209879436,45,False
n573,HOG0009208,3,0.008771929824561403,8.96654893387915e-05,0.32390745501285345,0.0025614903409210666,17,False
n574,HOG0009209,5,0.006683375104427736,0.0007908096830923721,0.3317167798254122,0.0006612822393604129,12,False
n575,HOG0009216,3,0.0772765246449457,0.0007718489430683012,0.3723751749883341,0.07259267653255529,71,False
n576,HOG0009220,5,0.007518796992481203,3.442609892722715e-05,0.3105058365758755,0.0037145115046432324,16,False
n577,HOG0009224,0,0.06516290726817042,0.025683831093257385,0.3944636678200692,0.013021551497942587,50,False
n578,HOG0009226,0,0.04845446950710108,0.002448258522882609,0.36163141993957704,0.0006284637528173012,47,False
n579,HOG0009245,2,0.03884711779448621,0.002380490847060392,0.36516168395363025,0.007378911002483259,41,False
n580,HOG0009251,3,0.09147869674185463,0.0016727800941211302,0.38328530259365995,0.08729371422689093,71,False
n581,HOG0009269,1,0.004594820384294068,0.00010757654560778779,0.28691275167785235,1.9958246841475107e-05,8,False
n582,HOG0009275,3,0.0029239766081871343,9.683878932297293e-05,0.3083065035415325,0.0022880784094689356,7,False
n583,HOG0009292,0,0.0020885547201336674,0.00024275710963129172,0.3050847457627119,0.00027237242189010065,5,False
n584,HOG0009308,1,0.007101086048454469,7.032049306446258e-05,0.2864321608040201,5.680901883273811e-06,14,False
n585,HOG0009322,3,0.01086048454469507,0.00013931778061898234,0.3265139116202946,0.0064758575451166365,23,False
n586,HOG0009323,1,0.0004177109440267335,0.0,0.2240314430095452,5.084992509388323e-08,1,False
n587,HOG0009327,1,0.04553049289891395,0.0015046946753979509,0.3623429695777206,0.00017969191353014302,45,False
n588,HOG0009330,0,0.031746031746031744,0.0006034899706400479,0.3466048935862169,0.0022329586650529135,45,False
n589,HOG0009331,2,0.0037593984962406013,0.00044032940944591445,0.2997370727432077,0.0005281285656300256,7,False
n590,HOG0009334,3,0.06892230576441102,0.0017349021852439968,0.37987940336401144,0.05909424695836806,71,False
n591,HOG0009336,1,0.03717627401837928,0.0005788473091751595,0.33656684943062,0.00010055057556849269,45,False
n592,HOG0009338,2,0.004177109440267335,4.005534980477791e-05,0.29381443298969073,0.00011663084299116549,9,False
n593,HOG0009340,5,0.03926482873851295,0.0013797811037580465,0.36179537554783137,0.01420199189403619,45,False
n594,HOG0009343,2,0.0020885547201336674,7.064277827007769e-05,0.30071599045346065,0.00011627363141680918,5,False
n595,HOG0009346,1,0.03132832080200501,0.003498085099339314,0.3432258064516129,8.208424678800627e-05,42,False
n596,HOG0009347,3,0.015873015873015872,0.0002638256176392601,0.33585858585858586,0.01054709844787707,34,False
n597,HOG0009371,1,0.001670843776106934,2.7073193156766406e-05,0.27756521739130435,1.6766810375488017e-06,4,False
n598,HOG0009372,0,0.013784461152882205,0.0002886879986591778,0.32513920956132014,9.415180828278891e-05,27,False
n599,HOG0009373,5,0.01086048454469507,0.00047027050247686866,0.30609896432681244,0.00031771481567707826,15,False
n600,HOG0009397,5,0.013784461152882205,0.0003541844066194328,0.33851809954751133,0.005337594426652969,29,False
n601,HOG0009398,0,0.027986633249791143,0.002423919398672149,0.3537756760750702,0.0005199179125927186,40,False
n602,HOG0009406,1,0.030910609857978277,0.0007882665560021186,0.34766192274179497,0.00011255336737473712,45,False
n603,HOG0009413,5,0.0029239766081871343,4.5995746525200767e-07,0.28867719763656097,0.0010423188756367946,7,False
n604,HOG0009416,3,0.07435254803675856,0.003378225794802234,0.38990228013029316,0.06541039320862446,71,False
n605,HOG0009426,5,0.010442773600668337,0.0001394426416439841,0.29309500489715967,0.0003052231092825194,15,False
n606,HOG0009432,2,0.003341687552213868,3.1648469221276375e-05,0.29632380245079837,4.3752718288112566e-05,8,False
n607,HOG0009443,0,0.002506265664160401,0.0002568523668609115,0.29802066475787375,7.932739157020615e-05,5,False
n608,HOG0009455,5,0.0004177109440267335,0.0,0.24108761329305137,1.0183169350596925e-05,1,False
n609,HOG0009460,3,0.07226399331662489,0.0006779372924187382,0.3730133998130259,0.07147486945542711,71,False
n610,HOG0009484,1,0.011278195488721804,0.0008346570079078611,0.309662398137369,4.806509601740086e-05,16,False
n611,HOG0009489,5,0.014202172096908938,0.00020485567318472673,0.3402985074626866,0.005254955754882321,28,False
n612,HOG0009499,5,0.006683375104427736,3.883670325974115e-05,0.31417322834645667,0.0021565107368175457,16,False
n613,HOG0009503,2,0.0037593984962406013,3.825122638803849e-05,0.28829479768786126,7.091105562477857e-05,8,False
n614,HOG0009504,0,0.002506265664160401,0.00016201675059830794,0.3006782215523738,0.0004475045278861607,6,False
n615,HOG0009508,3,0.004177109440267335,8.483220916466922e-05,0.31687624090006616,0.0015505887170801185,9,False
n616,HOG0009510,3,0.038011695906432746,0.0003330375391066059,0.3577405857740586,0.040988552868982654,67,False
n617,HOG0009513,3,0.09899749373433583,0.010565568383450123,0.39375,0.07057861079248459,71,False
n618,HOG0009516,1,0.007101086048454469,7.812722320104873e-05,0.3032683050418039,1.4331655996340784e-05,16,False
n619,HOG0009520,1,0.04344193817878028,0.0005853834964183044,0.3539849179358273,0.0001160288371358301,45,False
n620,HOG0009522,2,0.011695906432748537,0.0003931155704238611,0.3413173652694611,0.003862636068138505,22,False
n621,HOG0009525,1,0.017126148705096073,0.00017393328964552095,0.3393338058114812,8.198231336300231e-05,33,False
n622,HOG0009527,3,0.030492898913951544,0.000555380647634058,0.3497954412624196,0.028371584892860405,54,False
n623,HOG0009534,2,0.000835421888053467,5.0996397112408945e-06,0.27596541786743517,0.00010828642146450476,2,False
n624,HOG0009542,3,0.011278195488721804,0.0001587487749353222,0.312532637075718,0.008922111513591681,24,False
n625,HOG0009543,3,0.03968253968253968,0.00013828796444472895,0.3492341356673961,0.044838041421163446,70,False
n626,HOG0009547,2,0.006683375104427736,0.00015119008964501536,0.3036914880121781,0.0003218215275383922,13,False
n627,HOG0009549,0,0.004177109440267335,3.862342084656127e-05,0.299437148217636,3.577653938769322e-05,9,False
n628,HOG0009551,1,0.0029239766081871343,8.913301165627978e-05,0.2941754730892111,1.1319385519306814e-05,6,False
n629,HOG0009553,3,0.012531328320802004,7.590657418373546e-05,0.33070866141732286,0.006163966185568264,27,False
n630,HOG0009558,0,0.011278195488721804,0.00015111199375464565,0.31516587677725116,0.00015530380015109152,25,False
n631,HOG0009561,4,0.013784461152882205,0.0008525642473441169,0.30994303469704815,0.00011105692021136926,17,False
n632,HOG0009564,5,0.005847953216374269,0.00045204263813489805,0.29511834319526625,9.744461558058803e-05,11,False
n633,HOG0009565,1,0.01086048454469507,0.00011446741536350181,0.3281699794379712,0.00010265854106889411,25,False
n634,HOG0009571,1,0.018796992481203006,4.54827865833833e-05,0.3157478237931944,4.7827401970416976e-05,40,False
n635,HOG0009572,1,0.0020885547201336674,1.3637978067424851e-05,0.29713292788879236,1.7305576782846447e-05,5,False
n636,HOG0009574,2,0.001670843776106934,0.00014992255064035317,0.27416399450297757,7.320750545621351e-05,3,False
n637,HOG0009576,2,0.002506265664160401,9.354645341710672e-06,0.2981691368788143,0.0002953921908927795,6,False
n638,HOG0009581,5,0.020885547201336674,0.0007845240387316231,0.32061068702290074,0.0016829636065920036,23,False
n639,HOG0009584,4,0.00960735171261487,0.0006568832014228316,0.31171875,0.000613487403138046,17,False
n640,HOG0009594,0,0.00960735171261487,8.716032761671837e-05,0.30154931351555614,0.00016799608885653008,20,False
n641,HOG0009599,2,0.0029239766081871343,1.9492064216296206e-05,0.30430913944324395,0.0012331589078030645,7,False
n642,HOG0009600,2,0.017126148705096073,0.00031164664965958454,0.35487696412689,0.0046182505164211575,32,False
n643,HOG0009603,5,0.05764411027568922,0.0015619396849244492,0.37464788732394366,0.029175663323427782,54,False
n644,HOG0009606,5,0.010442773600668337,0.00012055221974259574,0.3161648177496038,0.0042108979210742645,21,False
n645,HOG0009608,2,0.006683375104427736,4.641302020347789e-05,0.30874387412948157,0.0008939993074998792,14,False
n646,HOG0009610,2,0.007936507936507936,0.0006599343700200373,0.3243023570848009,0.001437087131298859,15,False
n647,HOG0009621,2,0.01086048454469507,0.0006056470580087105,0.322554567502021,0.00011486234948278023,19,False
n648,HOG0009625,3,0.061821219715956555,0.0005710938003494602,0.36972972972972973,0.06254921688769367,71,False
n649,HOG0009630,1,0.004177109440267335,4.4332976898723375e-05,0.282611261952544,4.233428888628802e-06,9,False
n650,HOG0009634,0,0.023809523809523808,0.0007086715503777121,0.340153452685422,0.010259123181891816,38,False
n651,HOG0009639,1,0.00835421888053467,0.0007950186293309271,0.3035759573928481,2.02444361576849e-05,15,False
n652,HOG0009647,1,0.0020885547201336674,2.194666108987088e-05,0.2725409836065574,3.0787182245231037e-06,5,False
n653,HOG0009658,1,0.03258145363408521,0.0012314435915948701,0.3388055476931786,7.872449216650478e-05,34,False
n654,HOG0009666,3,0.050960735171261484,0.0004235520718921421,0.3604336043360434,0.04980936025349067,71,False
n655,HOG0009676,5,0.00835421888053467,0.00030430849410164495,0.3161648177496038,0.0011684178484933291,14,False
n656,HOG0009688,0,0.03508771929824561,0.000465200447963271,0.342293394338004,0.0019211867245870994,45,False
n657,HOG0009689,2,0.0020885547201336674,5.901429821977187e-05,0.2866036154674967,0.00016596157428381783,5,False
n658,HOG0009692,1,0.036758563074352546,0.0010739847201994479,0.3500511770726714,0.00014572120069574293,45,False
n659,HOG0009705,1,0.02297410192147034,0.002433278794317881,0.35625,0.00034659284828168345,35,False
n660,HOG0009708,5,0.006683375104427736,0.00023878187349323632,0.3136381501375606,0.000331601724353725,14,False
n661,HOG0009709,2,0.000835421888053467,1.6545309793215202e-06,0.27990178884601896,6.005592303091948e-05,2,False
n662,HOG0009711,5,0.007936507936507936,0.00016484370741481994,0.3104253112033195,0.00047732534104450244,16,False
n663,HOG0009713,5,0.04678362573099415,0.0016266052525860805,0.3623429695777206,0.01744343615747781,47,False
n664,HOG0009716,2,0.009189640768588136,0.00046618481069633625,0.3356231599607458,0.001664925880052739,16,False
n665,HOG0009718,1,0.007101086048454469,0.00015224695233756797,0.3152073732718894,4.024333509717848e-05,16,False
n666,HOG0009736,2,0.006683375104427736,0.0001699654487694583,0.31533192834562696,0.0011574574108732397,12,False
n667,HOG0009741,0,0.002506265664160401,0.00017355252298675053,0.3146687697160883,8.667962292156725e-05,6,False
n668,HOG0009751,0,0.004594820384294068,0.0005114512792010978,0.2936702649656526,1.660778108773436e-05,7,False
n669,HOG0009752,0,0.014619883040935672,0.0002309703381512405,0.33477835267794714,0.002879608595575965,28,False
n670,HOG0009756,1,0.025480367585630742,0.0009067580103100766,0.33746828305610377,7.439735637258129e-05,36,False
n671,HOG0009757,4,0.005847953216374269,0.0002164103280918653,0.29694864797816917,0.0001100304770679043,11,False
n672,HOG0009759,5,0.007936507936507936,0.0004483655880227266,0.3287558363087064,0.0022593097373885384,17,False
n673,HOG0009761,2,0.014619883040935672,0.0003666046069592245,0.34063745019920316,0.003628123663710558,26,False
n674,HOG0009764,3,0.019632414369256473,0.0001785713154396842,0.3345444382336501,0.021012238088140758,40,False
n675,HOG0009770,2,0.0037593984962406013,4.759525169363116e-05,0.284796573875803,3.4529215330268035e-05,7,False
n676,HOG0009777,1,0.010025062656641603,0.0005744762581918607,0.3038842345773039,1.0746395634117071e-05,16,False
n677,HOG0009778,1,0.03508771929824561,0.0007003677146833219,0.3421466342718308,7.9810881692661e-05,45,False
n678,HOG0009781,0,0.019632414369256473,0.00022405448749880863,0.33770630554380027,0.0005895553525488539,40,False
n679,HOG0009782,5,0.006265664160401002,6.743949903960419e-05,0.32242424242424245,0.002388412872176813,14,False
n680,HOG0009789,2,0.018796992481203006,0.0003911118190044543,0.3533579335793358,0.005494198465583899,32,False
n681,HOG0009793,2,0.000835421888053467,5.2735365236000255e-06,0.27410121364781315,7.057528793455782e-05,2,False
n682,HOG0009804,2,0.0004177109440267335,0.0,0.2281303602058319,7.348616632425016e-07,1,False
n683,HOG0009806,5,0.0012531328320802004,0.0008354218880534671,0.2581410394651715,1.2982192885601878e-05,2,False
n684,HOG0009810,2,0.00960735171261487,0.0001474132007100306,0.3118811881188119,0.0005852444223614192,17,False
n685,HOG0009820,1,0.0029239766081871343,1.1926231384055393e-05,0.2941754730892111,2.3484253935879083e-05,7,False
n686,HOG0009821,4,0.009189640768588136,0.0002701874793700756,0.3018915510718789,0.00013469166203713265,17,False
n687,HOG0009823,0,0.014619883040935672,0.0003953692529162455,0.3312577833125778,0.0007893333798579727,26,False
n688,HOG0009824,5,0.02297410192147034,0.0012106707149798137,0.3306629834254144,0.004990136874897434,35,False
n689,HOG0009830,3,0.011278195488721804,0.00011459474073390971,0.32975206611570246,0.004131110907860273,21,False
n690,HOG0009833,2,0.002506265664160401,4.2492120906481725e-05,0.299399699849925,0.001140023652193132,6,False
n691,HOG0009835,0,0.00960735171261487,1.0844590923626119e-05,0.30516252390057363,0.000260207830524551,23,False
n692,HOG0009838,5,0.03383458646616541,0.0009671456204149749,0.3554038004750594,0.008669406103839905,44,False
n693,HOG0009841,1,0.021303258145363407,1.997633128048498e-05,0.31894484412470026,5.588616311019847e-05,45,False
n694,HOG0009844,1,0.014619883040935672,0.0004406596763909125,0.3422444603288063,9.998944251107358e-05,29,False
n695,HOG0009847,0,0.032999164578111945,0.0023652014654498995,0.3620689655172414,0.002171376472180313,42,False
n696,HOG0009859,5,0.0020885547201336674,0.0003644139051727849,0.28026223366893,0.00011569465682611691,4,False
n697,HOG0009865,1,0.014619883040935672,0.00024230922256833262,0.3284401152421457,6.717371203524453e-05,29,False
n698,HOG0009871,5,0.04427736006683375,0.000581844730320845,0.36349832979046465,0.03584875329980711,59,False
n699,HOG0009873,1,0.017543859649122806,0.0005133277949116384,0.31351492928234675,3.0309182797613815e-05,30,False
n700,HOG0009874,1,0.0004177109440267335,0.0,0.22533885542168675,8.469753104042019e-08,1,False
n701,HOG0009876,0,0.011278195488721804,0.0010093652331321207,0.34361992249174683,0.0035038516844019293,22,False
n702,HOG0009879,3,0.017543859649122806,0.00011476053078435453,0.3243462945400352,0.013020351506568151,35,False
n703,HOG0009882,5,0.012531328320802004,0.0006141517792520578,0.3242584315318976,0.0010113171891513797,21,False
n704,HOG0009886,1,0.021303258145363407,0.00026017475074078107,0.3350594821553534,5.707927518400251e-05,39,False
n705,HOG0009897,1,0.003341687552213868,6.112995500956748e-05,0.27869615832363215,3.450762569593081e-06,7,False
n706,HOG0009900,3,0.03216374269005848,0.00114653930788374,0.34565405717585906,0.027136680649791946,53,False
n707,HOG0009904,5,0.027151211361737676,0.0010406507137452183,0.3420977422120606,0.010572648753624495,40,False
n708,HOG0009924,4,0.007936507936507936,0.00012533341539705322,0.313391805210106,0.0009941988260816319,16,False
n709,HOG0009934,5,0.002506265664160401,8.032709010533258e-05,0.2817796610169492,4.48633946892653e-05,6,False
n710,HOG0009941,1,0.002506265664160401,8.692832911501095e-05,0.298876404494382,7.616772260341168e-06,5,False
n711,HOG0009949,5,0.026733500417710943,0.0009648608791081625,0.3512839325018342,0.012597077533755123,43,False
n712,HOG0009952,0,0.00835421888053467,7.849309344152861e-05,0.3095022624434389,0.00024918302807060865,19,False
n713,HOG0009955,0,0.009189640768588136,0.0007663749731563837,0.33804010166619597,0.0008100410331660058,18,False
n714,HOG0009956,0,0.013784461152882205,0.00045933158534623833,0.32704918032786884,0.003717024310279294,23,False
n715,HOG0009964,1,0.050960735171261484,0.0008557944293651929,0.352525401266382,0.0001294753861946579,45,False
n716,HOG0009965,5,0.0029239766081871343,7.241877136430482e-06,0.28449197860962566,0.0002333614725535701,7,False
n717,HOG0009967,3,0.014202172096908938,0.0033854604179996413,0.36027088036117383,0.006576630358976723,26,False
n718,HOG0009968,3,0.05513784461152882,0.00028217420561993075,0.36455002284148014,0.06145422245931139,71,False
n719,HOG0009972,3,0.011278195488721804,0.0023342366522370885,0.36037934668071653,0.008343190431752174,24,False
