HOG0010774	GO:0000977,GO:0000981,GO:0006357,GO:0032502
HOG0018593	GO:0003735,GO:0005840,GO:0006412
HOG0019265	GO:0001525,GO:0043235,GO:0045296,GO:1990264
HOG0019057	GO:0005737
HOG0019944	GO:0001706,GO:0004721,GO:0005634,GO:0005737,GO:0006470,GO:0043409
HOG0010645	GO:0004089,GO:0005886,GO:0008270
HOG0021129	GO:0007268,GO:0007610,GO:0030354,GO:0031777
HOG0010470	GO:0005768,GO:0032511,GO:0060400
HOG0019377	GO:0004493,GO:0005739,GO:0046491
HOG0019349	GO:0003954,GO:0005747,GO:0006120
HOG0019553	GO:0000981,GO:0003700,GO:0005634,GO:0006357,GO:0030154
HOG0007000	GO:0070236
HOG0011257	GO:0001937,GO:0016525
HOG0019932	GO:0005198,GO:0005923
HOG0005676	GO:0004930,GO:0005886,GO:0007189
HOG0004962	GO:0005737,GO:0005975,GO:0005980,GO:0008184,GO:0030170
HOG0021091	GO:0004672
HOG0020888	GO:0003729,GO:0005634,GO:0006406
HOG0009965	GO:0005654,GO:0005829,GO:0031593,GO:0043130,GO:0043161,GO:0070628
HOG0009879	GO:0005096,GO:0090630
HOG0010654	GO:0005509,GO:0005884,GO:0032587,GO:0051015,GO:0051017,GO:0097178
HOG0006533	GO:0016020
HOG0019185	GO:0004108,GO:0005759,GO:0005975,GO:0006099,GO:0046912
HOG0003778	GO:0004888,GO:0005216,GO:0016020,GO:0034220
HOG0020694	GO:0005634,GO:0019901,GO:0030291
HOG0020808	GO:0005783,GO:0005794,GO:0006612,GO:0016409,GO:0018230,GO:0019706
HOG0018737	GO:0000070,GO:0000444,GO:0000776
HOG0019211	GO:0005634,GO:0006974,GO:0035861,GO:1990166,GO:2000781
HOG0019008	GO:0003940,GO:0004553
HOG0020294	GO:0005765,GO:0010506,GO:0031902,GO:0035658
HOG0019891	GO:0005125,GO:0005127,GO:0005615,GO:0008083,GO:0030424,GO:0042531,GO:0043524,GO:0048143,GO:0048680,GO:0070120
HOG0019907	GO:0005634,GO:0018024,GO:0034968
HOG0019806	GO:0001764,GO:0005886,GO:0016020,GO:0031410
HOG0021363	GO:0004129,GO:0005739,GO:0006123,GO:0009055,GO:0009060,GO:0016020,GO:0019646
HOG0009157	GO:0005604,GO:0008045,GO:0009887,GO:0009888,GO:0016358
HOG0007885	GO:0007411
HOG0019274	GO:0000123,GO:0006357
HOG0020687	GO:0003677,GO:0006272,GO:0006275,GO:0006298,GO:0019985,GO:0030337,GO:0043626
HOG0003899	GO:0005200,GO:0005737,GO:0005882,GO:0042995,GO:0045109,GO:1904714
HOG0019091	GO:0003714,GO:0005634
HOG0020932	GO:0031397,GO:0031672,GO:0031674,GO:0032435,GO:0048741
HOG0018987	GO:0003009,GO:0008307,GO:0030018,GO:0030240,GO:0030241,GO:0030674,GO:0031432,GO:0035995,GO:0048769,GO:0055003,GO:0055008,GO:0060048,GO:0070080
HOG0009398	GO:0003986,GO:0005737,GO:0005829,GO:0006084,GO:0006637,GO:0016790
HOG0004415	GO:0000978,GO:0000981,GO:0006357,GO:0009653,GO:0030154
HOG0020176	GO:0047777,GO:0106064
HOG0018697	GO:0004814,GO:0005524,GO:0006420
HOG0019279	GO:0005769,GO:0035091,GO:0043231
HOG0009708	GO:0005096,GO:0005737,GO:0005886,GO:0008277,GO:0043005,GO:0043547
HOG0018736	GO:0005634,GO:0007095,GO:0030674,GO:0043161
HOG0010011	GO:0005765,GO:0005886,GO:0030670,GO:0031902,GO:0034597,GO:0046856
HOG0021825	GO:0005243,GO:0005922,GO:0007154,GO:0007267
HOG0020456	GO:0016020
HOG0019011	GO:0000981,GO:0005634,GO:0006357,GO:1990837
HOG0020387	GO:0005758,GO:0006601,GO:0015067,GO:0015068
HOG0005938	GO:0000978,GO:0000981,GO:0003700,GO:0005634,GO:0006355,GO:0006357,GO:0045637
HOG0017253	GO:0006623,GO:0006896,GO:0010008,GO:0015031,GO:0016182,GO:0030123,GO:0043195,GO:0048490,GO:0048499,GO:0098830,GO:0098943
HOG0019098	GO:0042026,GO:0140662
HOG0020696	GO:0051216,GO:0071944
HOG0005641	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009952
HOG0019736	GO:0004930,GO:0005886,GO:0007186
HOG0001548	GO:0005198,GO:0005856,GO:0030855,GO:0045109
HOG0004188	GO:0004252,GO:0006508,GO:0012501,GO:0043065,GO:0062023
HOG0018969	GO:0000176,GO:0000177,GO:0000467,GO:0016075,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0035925,GO:0043928,GO:0071028,GO:0071035,GO:0071038
HOG0005266	GO:0035256
HOG0010068	GO:0001764,GO:0017124,GO:0030027,GO:0031209,GO:0035591,GO:0048870,GO:0098858
HOG0006138	GO:0005634,GO:0005737,GO:0008285
HOG0007309	GO:0033192,GO:0097720
HOG0010913	GO:0015031,GO:0016020
HOG0019038	GO:0005737,GO:0008541
HOG0015439	GO:0001764,GO:0017124,GO:0030027,GO:0030334,GO:0031209,GO:0035591,GO:0048870,GO:0098858
HOG0020051	GO:0001731,GO:0003743
HOG0020707	GO:0005770,GO:0008431,GO:0016020,GO:0042360,GO:0051180,GO:0120013,GO:1902936
HOG0021255	GO:0007399
HOG0005513	GO:0005741,GO:0008308,GO:0098656
HOG0009756	GO:0004721,GO:0005737,GO:0005829,GO:0006470,GO:0008330,GO:0017017,GO:0033550,GO:0035335,GO:0043409
HOG0005813	GO:0005634,GO:0005938,GO:0007098,GO:0007163,GO:0016324,GO:0060341
HOG0003418	GO:0005042,GO:0007411,GO:0016020,GO:0033564,GO:0038007
HOG0019027	GO:0005634,GO:0010468,GO:0045944
HOG0010810	GO:0005634,GO:0007417,GO:0021520,GO:0031018,GO:0048812,GO:1990837
HOG0020454	GO:0005739,GO:0006635
HOG0020838	GO:0005637,GO:0007129,GO:0070197
HOG0020679	GO:0005886,GO:0030165,GO:0090090
HOG0019835	GO:0003682,GO:0005634,GO:0035064,GO:0042393,GO:0045892
HOG0002530	GO:0005886,GO:0016020
HOG0020925	GO:0004573,GO:0005789,GO:0006487,GO:0009311
HOG0003609	GO:0005343,GO:0006814,GO:0015293,GO:0015730,GO:0070062
HOG0010304	GO:0016836
HOG0002059	GO:0005874,GO:0007017
HOG0018799	GO:0005739
HOG0020257	GO:0002639,GO:0002821,GO:0005634,GO:0005737,GO:0030890
HOG0021774	GO:0016020
HOG0010432	GO:0000139,GO:0009306,GO:0016020,GO:0016192
HOG0017933	GO:0007034
HOG0020594	GO:0005737,GO:1900108
HOG0008699	GO:0005524,GO:0006457,GO:0016887,GO:0051082,GO:0140662
HOG0004876	GO:0005267,GO:0005886,GO:0015271,GO:0016020,GO:0022841,GO:0030322,GO:0071805
HOG0019747	GO:0005615,GO:0030126,GO:0051896,GO:0060038
HOG0020946	GO:0005789,GO:0006487
HOG0019002	GO:0019005,GO:0031146
HOG0021778	GO:0005886,GO:0016020
HOG0019821	GO:0030042,GO:0030864,GO:0040011,GO:0045214,GO:0051015
HOG0020856	GO:0045892
HOG0019016	GO:0005838,GO:0043161
HOG0019737	GO:0060271,GO:0061512
HOG0019383	GO:0000976,GO:0005634,GO:0006357
HOG0007133	GO:0005886,GO:0008076,GO:0015459,GO:1901379
HOG0006251	GO:0000159,GO:0005634,GO:0005829,GO:0006470,GO:0007165,GO:0019888,GO:0072542
HOG0011249	GO:0016020,GO:0035036
HOG0010203	GO:0005525,GO:0007165,GO:0016020
HOG0018768	GO:0005634,GO:0005737,GO:0010992,GO:0043130,GO:0043161
HOG0021622	GO:0003682,GO:0005634,GO:0007095
HOG0010451	GO:0005615,GO:0007179,GO:0048019,GO:0050431
HOG0007996	GO:0033179,GO:0046961,GO:1902600
HOG0001529	GO:0004967,GO:0005886,GO:0007188,GO:0007189,GO:0008528,GO:0017046,GO:0044508,GO:0045777
HOG0010132	GO:0005654,GO:0006470,GO:0006974,GO:0019888,GO:0030289,GO:0072542
HOG0010634	GO:0031462
HOG0018842	GO:0005525,GO:0005737,GO:0043022
HOG0019921	GO:0006357,GO:0016538
HOG0010202	GO:0005525,GO:0007165,GO:0016020
HOG0004823	GO:0008017
HOG0020401	GO:0005886,GO:0071773
HOG0008958	GO:0000932,GO:0005829,GO:0022008
HOG0001722	GO:0004623,GO:0005509,GO:0005544,GO:0005829,GO:0046475,GO:0047498
HOG0019056	GO:0006357,GO:0035267
HOG0019573	GO:0005730,GO:0006364,GO:0032040
HOG0021043	GO:0001816,GO:0045944
HOG0020964	GO:0000045,GO:0000421,GO:0000422,GO:0005737,GO:0019776,GO:0034045,GO:0034274,GO:0034727,GO:0061723,GO:0061739,GO:0097352
HOG0020782	GO:0005737
HOG0008372	GO:0005436,GO:0005903,GO:0016020,GO:0016324,GO:0030643,GO:0031982,GO:0044341
HOG0019068	GO:0005548,GO:0005783,GO:0005794,GO:0016323,GO:0042157,GO:0042632
HOG0009508	GO:0000785,GO:0005634,GO:0006325,GO:0006335,GO:0042393
HOG0003606	GO:0006814,GO:0015129,GO:0015293,GO:0070062
HOG0020864	GO:0004671,GO:0005783,GO:0006481
HOG0020583	GO:0045736,GO:0045930
HOG0020652	GO:0000775,GO:0000785,GO:0007064,GO:0031390,GO:0034088
HOG0021225	GO:0005737,GO:0042981
HOG0020807	GO:0005634,GO:0010468
HOG0007258	GO:0001664,GO:0003924,GO:0005737,GO:0005834,GO:0007186,GO:0007188,GO:0007191,GO:0007606,GO:0019001,GO:0031683
HOG0019130	GO:0005634,GO:0010468
HOG0021427	GO:0002355,GO:0002860,GO:0005102,GO:0005886,GO:0008037
HOG0010595	GO:0005794,GO:0005975,GO:0008378,GO:0008489,GO:0009101,GO:0016757,GO:0070085
HOG0020244	GO:0005096,GO:0005737,GO:0030833,GO:0051056
HOG0002828	GO:0000122,GO:0000978,GO:0001228,GO:0005634,GO:0007420,GO:0030154,GO:0030182,GO:0045944
HOG0021309	GO:0005737,GO:0005929,GO:0008285,GO:0015631
HOG0005107	GO:0005634,GO:0005737,GO:0008597,GO:0019722
HOG0018449	GO:0008270,GO:0016020,GO:0030672
HOG0011343	GO:0000447,GO:0005730,GO:0030686
HOG0009275	GO:0000298,GO:0005634,GO:0005737,GO:0008486,GO:0034431,GO:0034432,GO:0050072,GO:0071543,GO:1901907,GO:1901909,GO:1901911
HOG0017987	GO:0005381,GO:0005384,GO:0005765,GO:0005886,GO:0006828,GO:0010008,GO:0015086,GO:0015087,GO:0015093,GO:0015094,GO:0015099,GO:0016020,GO:0030001,GO:0034755,GO:0046870,GO:0046873
HOG0018803	GO:0005758,GO:0015035,GO:0022417,GO:0045041
HOG0003860	GO:0000149,GO:0005484,GO:0005886,GO:0006886,GO:0006887,GO:0006906,GO:0008021,GO:0012505,GO:0031201,GO:0031629,GO:0048278,GO:0048787,GO:0098967
HOG0010193	GO:0005911,GO:0098609
HOG0018727	GO:0006955,GO:0043123
HOG0020574	GO:0004896,GO:0005886,GO:0019221
HOG0019952	GO:0000028,GO:0000462,GO:0032040,GO:0034388
HOG0010010	GO:0005765,GO:0005886,GO:0030670,GO:0031902,GO:0034597,GO:0046856
HOG0003444	GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0005886,GO:0017156,GO:0030276,GO:0030424,GO:0030672,GO:0031045,GO:0048488,GO:0048791,GO:0070382
HOG0008768	GO:0004372,GO:0005737,GO:0005739,GO:0019264,GO:0030170,GO:0046653
HOG0021623	GO:0001666,GO:0001934,GO:0001938,GO:0002040,GO:0005172,GO:0005615,GO:0008083,GO:0038084,GO:0042056,GO:0045766,GO:0048010,GO:0050930,GO:0060754
HOG0019071	GO:0000145,GO:0005737,GO:0006887,GO:0006893
HOG0010261	GO:0005125,GO:0005576,GO:0005615
HOG0020628	GO:0003712,GO:0006357,GO:0016592
HOG0018819	GO:0004550,GO:0004798,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0006227,GO:0006233,GO:0006235
HOG0020636	GO:0042407,GO:0061617
HOG0004924	GO:0001540,GO:0005737,GO:0005886,GO:0007268,GO:0043197
HOG0005670	GO:0016192,GO:0030125
HOG0006045	GO:0005737
HOG0004433	GO:0005783,GO:0005794,GO:0006612,GO:0016409,GO:0018230,GO:0019706
HOG0020326	GO:0005198,GO:0005923
HOG0004199	GO:0003924,GO:0005096,GO:0005634,GO:0090630
HOG0020629	GO:0003735,GO:0005840,GO:0006412
HOG0020307	GO:0005869,GO:0007017
HOG0005561	GO:0003714,GO:0005634,GO:0045892
HOG0009810	GO:0007033,GO:0016197,GO:0016887
HOG0010422	GO:0001671,GO:0030641,GO:0033176
HOG0006063	GO:0005096,GO:0005516,GO:0005634,GO:0005938,GO:0007173,GO:0010761,GO:0045860,GO:0051015,GO:1903479
HOG0019303	GO:0005737,GO:0005886,GO:0006897,GO:0016197
HOG0003887	GO:0004725
HOG0004575	GO:0004668,GO:0005634,GO:0005737,GO:0036414
HOG0006137	GO:0005634,GO:0005737,GO:0008285
HOG0019231	GO:0005184,GO:0007189,GO:0007218,GO:0016521,GO:0031175,GO:0032880,GO:0043005,GO:0043204,GO:0051428,GO:0070374
HOG0010468	GO:0000977,GO:0000981,GO:0006357,GO:0007519,GO:0032502
HOG0019385	GO:0005886,GO:0046854,GO:0072659
HOG0019457	GO:0005886,GO:0038023
HOG0010133	GO:0005654,GO:0006470,GO:0006974,GO:0019888,GO:0030289,GO:0072542
HOG0009322	GO:0004382,GO:0005794,GO:0006256,GO:0009134,GO:0016020,GO:0016787,GO:0017110,GO:0017111,GO:0045134,GO:0046036
HOG0011412	GO:0005886
HOG0005645	GO:0004720,GO:0005615,GO:0018057,GO:0030199,GO:0062023
HOG0020466	GO:0005524,GO:0006139,GO:0019205
HOG0010264	GO:0015095,GO:0015693,GO:0016020
HOG0009416	GO:0005829,GO:0005886,GO:0008289,GO:0015248,GO:0015485,GO:0016020,GO:0031965,GO:0032934,GO:0097038
HOG0019445	GO:0004842,GO:0005634,GO:0006281,GO:0006513,GO:0036297,GO:0043240,GO:0061630
HOG0018556	GO:0005737,GO:0042732,GO:0048040,GO:0070403
HOG0021437	GO:0005879,GO:0030317
HOG0010433	GO:0005615,GO:0030280,GO:0031424,GO:0045095,GO:0045109
HOG0020173	GO:0000122,GO:0006355,GO:0070822
HOG0009220	GO:0030008,GO:0048193
HOG0009941	GO:0000978,GO:0000981,GO:0003677,GO:0006355,GO:0006357,GO:0048856
HOG0019501	GO:0006338
HOG0005661	GO:0005102
HOG0019516	GO:0000281,GO:0005930,GO:0007052,GO:0043014,GO:0060285,GO:0072686
HOG0019262	GO:0012505
HOG0020764	GO:0000139,GO:0006486,GO:0006493,GO:0016020,GO:0016757,GO:0016758
HOG0021414	GO:0005615,GO:0007166,GO:0051427
HOG0006087	GO:0000166,GO:0004019,GO:0005737,GO:0006164,GO:0044208,GO:0046040
HOG0020386	GO:0005634
HOG0006042	GO:0004366,GO:0005783,GO:0019432
HOG0015707	GO:0003333,GO:0015175,GO:0015179,GO:0015804
HOG0021344	GO:0005634
HOG0003393	GO:0000828,GO:0005634,GO:0005737,GO:0016301,GO:0032958,GO:0046854
HOG0005036	GO:0006020,GO:0007165,GO:0008934,GO:0046855
HOG0016658	GO:0005634,GO:0005737,GO:0030218
HOG0009489	GO:0003938,GO:0005737,GO:0006164,GO:0006183
HOG0019080	GO:0004402,GO:0005634,GO:0031509
HOG0019208	GO:0003735,GO:0005763
HOG0010479	GO:0005539,GO:0008449
HOG0020115	GO:0005737,GO:0006457,GO:0016272,GO:0051082
HOG0020203	GO:0004660,GO:0005965,GO:0008318,GO:0018342,GO:0018343
HOG0008592	GO:0007275,GO:0016020
HOG0020536	GO:0005198,GO:0005622,GO:0016010
HOG0009572	GO:0002115,GO:0015279,GO:0016020
HOG0006426	GO:0016020
HOG0017681	GO:0005769,GO:0043812,GO:0045334,GO:0046856,GO:2001135
HOG0010436	GO:0005789,GO:0018812,GO:0030148,GO:0030497,GO:0042761
HOG0020347	GO:0005576
HOG0002529	GO:0005886,GO:0016020
HOG0010262	GO:0005125,GO:0005576,GO:0005615
HOG0020143	GO:0002322,GO:0005615,GO:0031012,GO:0031666,GO:0071222
HOG0020595	GO:0000978,GO:0000981,GO:0003677,GO:0003700,GO:0005634,GO:0006357
HOG0018843	GO:0004222,GO:0005737,GO:0006508,GO:0016020,GO:0031293,GO:1905897,GO:1990440
HOG0020625	GO:0007186,GO:0008188,GO:0016020
HOG0020462	GO:0001574,GO:0008376
HOG0009689	GO:0001750,GO:0005221,GO:0005222,GO:0005223,GO:0005886,GO:0017071,GO:0030553,GO:0044877,GO:0098655
HOG0019322	GO:0005739
HOG0020816	GO:0001518,GO:0005886,GO:0016020,GO:0017080,GO:0044325,GO:0060307,GO:0086002,GO:2000649
HOG0020004	GO:0000400,GO:0000724,GO:0005657,GO:0005813,GO:0006281,GO:0033063,GO:0042148
HOG0009793	GO:0004888,GO:0005886,GO:0006898,GO:0007165
HOG0007643	GO:0004478,GO:0005524,GO:0006556
HOG0018757	GO:0004674,GO:0004693,GO:0005634,GO:0005737,GO:0006468,GO:0008353,GO:0045944,GO:0070816,GO:0070985
HOG0019995	GO:0033108,GO:0045040
HOG0019953	GO:0005524,GO:0005634,GO:0005829,GO:0006457,GO:0140662
HOG0020304	GO:0000709,GO:0000794,GO:0003690,GO:0007129,GO:0010774,GO:0120230,GO:0120231
HOG0008942	GO:0004139,GO:0005737,GO:0009264,GO:0016052
HOG0018238	GO:0004869,GO:0005634,GO:0043066
HOG0010299	GO:0004089,GO:0005886,GO:0008270
HOG0009989	GO:0005737,GO:0005886,GO:0006897,GO:0016197,GO:0030132,GO:0045296
HOG0020081	GO:0004660,GO:0004662,GO:0005737,GO:0005953,GO:0005965,GO:0018343,GO:0018344
HOG0021758	GO:0005829
HOG0002414	GO:0005886,GO:0043001
HOG0010322	GO:0004748,GO:0005829,GO:0009263
HOG0019993	GO:0001992,GO:0004930,GO:0005000,GO:0005886,GO:0007186,GO:0032870,GO:0042277,GO:0045907
HOG0010531	GO:0005634,GO:0010468
HOG0020503	GO:0007309,GO:0034709
HOG0020619	GO:0005634,GO:0006261,GO:0006338,GO:0008623
HOG0005869	GO:0005313,GO:0005326,GO:0030672,GO:0035249,GO:0050803,GO:0060076,GO:0098700
HOG0018675	GO:0000398,GO:0005681
HOG0020578	GO:0072546
HOG0020613	GO:0005739,GO:0005747,GO:0042775,GO:0045271
HOG0003763	GO:0004888,GO:0005216,GO:0016020,GO:0034220
HOG0019980	GO:0004013,GO:0005829,GO:0033353
HOG0021835	GO:0001522,GO:0003723,GO:0005634,GO:0006400,GO:0009451,GO:0009982,GO:1990481
HOG0008368	GO:0000978,GO:0000981,GO:0003677,GO:0006338,GO:0006357
HOG0004658	GO:0005886,GO:0007155
HOG0018919	GO:0005794
HOG0020327	GO:0003743,GO:0005085,GO:0005851,GO:0006413
HOG0008725	GO:0005886,GO:0007268,GO:0016020,GO:0045202,GO:0050890
HOG0018932	GO:0000226,GO:0004674,GO:0005737,GO:0035556,GO:0050321
HOG0018707	GO:0005524,GO:0140662
HOG0001607	GO:0005874,GO:0007017
HOG0019688	GO:0000266,GO:0005741,GO:0061564,GO:0090149
HOG0015409	GO:0003713,GO:0005634,GO:0006357,GO:0016513,GO:0043565
HOG0006843	GO:0006667,GO:0042284,GO:0046513
HOG0019384	GO:0005102,GO:0005739,GO:0006605,GO:0017022,GO:0022008,GO:0030425,GO:0031410,GO:0047496,GO:0048311,GO:0050811,GO:0098957
HOG0019728	GO:0006891,GO:0007030,GO:0015031,GO:0016020,GO:0017119
HOG0009564	GO:0005198,GO:0005886,GO:0006886,GO:0016192,GO:0030125,GO:0030130,GO:0030132,GO:0030672,GO:0032050,GO:0072583,GO:0099631
HOG0006784	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0030154
HOG0009709	GO:0005096,GO:0005737,GO:0008277,GO:0043005,GO:0043547
HOG0003218	GO:0003714,GO:0005634,GO:0005667,GO:0006355,GO:0090090
HOG0020873	GO:0005737,GO:0019172,GO:0019243
HOG0003859	GO:0000149,GO:0005484,GO:0005886,GO:0006886,GO:0006887,GO:0006906,GO:0008021,GO:0012505,GO:0031201,GO:0031629,GO:0048278,GO:0048787
HOG0019437	GO:0005814,GO:0005819,GO:0005856,GO:0005930,GO:0008017,GO:0030424,GO:0035869,GO:0036064,GO:1901673
HOG0021518	GO:0005634,GO:0006357,GO:0007283,GO:0048599
HOG0010594	GO:0005783,GO:0006888,GO:0016020,GO:0042147
HOG0020328	GO:0005739
HOG0005178	GO:0003333,GO:0015179
HOG0004285	GO:0015095,GO:0015693,GO:0016020
HOG0019634	GO:0004714,GO:0005886,GO:0007169,GO:0007275,GO:0033674,GO:0042127,GO:0043235,GO:0045664
HOG0010170	GO:0005739,GO:0006107,GO:0006528,GO:0006541,GO:0050152
HOG0004279	GO:0000978,GO:0000981,GO:0006357
HOG0002096	GO:0006629,GO:0016020,GO:0016491,GO:0016717
HOG0020025	GO:0000149,GO:0005484,GO:0005789,GO:0005794,GO:0006891,GO:0006906,GO:0012507,GO:0031201,GO:0031902
HOG0018756	GO:0005615,GO:0009755,GO:0051424,GO:0051460,GO:1900011
HOG0018998	GO:0005506,GO:0008198,GO:0016702,GO:0017172,GO:0019448
HOG0019748	GO:0000977,GO:0000978,GO:0000981,GO:0005634,GO:0006357
HOG0001039	GO:0004984,GO:0005886
HOG0004184	GO:0005484,GO:0005886,GO:0006887,GO:0006906,GO:0016082,GO:0017075,GO:0019905,GO:0031201,GO:0031629,GO:0070032
HOG0019347	GO:0005783
HOG0018692	GO:0005200,GO:0005885,GO:0015629,GO:0034314,GO:0051015
HOG0007323	GO:0005085,GO:0005886,GO:0007264,GO:0007265
HOG0021693	GO:0007155,GO:0007165,GO:0016477,GO:1901731
HOG0018903	GO:0005634,GO:0005737
HOG0019756	GO:0005096,GO:0031267,GO:0043087
HOG0019036	GO:0005634,GO:0008540,GO:0034515,GO:0043161
HOG0020678	GO:0004617
HOG0010024	GO:0000786,GO:0003677,GO:0030527
HOG0018865	GO:0003743,GO:0005737,GO:0005852
HOG0021013	GO:0003735,GO:0005763,GO:0015935
HOG0003909	GO:0005739
HOG0020460	GO:0005178,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0033627,GO:0050900,GO:0098609
HOG0010005	GO:0005789
HOG0005408	GO:0004930,GO:0005886,GO:0007186,GO:0008188
HOG0005323	GO:0004033,GO:0008076,GO:0015459,GO:0044325,GO:1901379
HOG0020396	GO:0005123,GO:0005615,GO:0038177,GO:0048018,GO:0048513
HOG0005089	GO:0005509,GO:0005783
HOG0020618	GO:0099513
HOG0005136	GO:0005634,GO:0006357,GO:0007010,GO:0008360
HOG0020649	GO:0005886,GO:0006570,GO:0016491
HOG0020710	GO:0005634,GO:0019901,GO:0030291
HOG0004243	GO:0000978,GO:0000981,GO:0005634,GO:0006357
HOG0019465	GO:0000774,GO:0001405,GO:0006457,GO:0030150,GO:0042803,GO:0051082,GO:0051087
HOG0009443	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0032422
HOG0018760	GO:0004252,GO:0005615,GO:0016020,GO:0016485,GO:0016486,GO:0043005
HOG0001229	GO:0005615,GO:0030280,GO:0031424,GO:0045095,GO:0045109
HOG0019246	GO:0006893
HOG0018680	GO:0005125,GO:0005576,GO:0005615,GO:0007179,GO:0042127
HOG0005852	GO:0004888,GO:0005886,GO:0009986
HOG0005022	GO:0000139,GO:0004571,GO:0005783,GO:0070062,GO:1904382
HOG0019373	GO:0000774,GO:0005634,GO:0005737,GO:0005829,GO:0016020,GO:0050821,GO:0051087
HOG0020809	GO:0006396
HOG0020200	GO:0010008,GO:0023052
HOG0003629	GO:0004601,GO:0005615
HOG0018879	GO:0004842,GO:0006511
HOG0019188	GO:0001516,GO:0005634,GO:0005829,GO:0006457,GO:0007004,GO:0050220,GO:0051087,GO:0051131,GO:0051879,GO:1905323
HOG0003823	GO:0000978,GO:0000981,GO:0006357,GO:0030154,GO:0042826,GO:0045944
HOG0020450	GO:0000139,GO:0005795,GO:0006487,GO:0008455,GO:0009312,GO:0016020
HOG0018832	GO:0005737,GO:0016279
HOG0009630	GO:0004300,GO:0005739,GO:0006635
HOG0019202	GO:0003712,GO:0005634,GO:0006357
HOG0019727	GO:0005737,GO:0031252,GO:0044295,GO:0048812,GO:2001224
HOG0020260	GO:0035869,GO:0060271
HOG0008578	GO:0042843,GO:0047837
HOG0021615	GO:0005813,GO:0005814,GO:0005819,GO:0046599,GO:0051310,GO:0090307
HOG0010664	GO:0003714,GO:0005634,GO:0005667,GO:0006355,GO:0090090
HOG0020961	GO:0000814,GO:0005198,GO:0042803,GO:0043328,GO:0071985
HOG0019807	GO:0004777,GO:0005739,GO:0006807,GO:0009450
HOG0020013	GO:0000149,GO:0032456,GO:0042147,GO:1990745
HOG0021041	GO:0004392,GO:0006788,GO:0006979,GO:0020037,GO:0042167,GO:0055072
HOG0021567	GO:0005184,GO:0005615,GO:0005737,GO:1904306
HOG0005737	GO:0005886,GO:0016308,GO:0016309,GO:0046854
HOG0002058	GO:0005874,GO:0007017
HOG0020431	GO:0000978,GO:0000981,GO:0006357
HOG0021791	GO:0016020
HOG0019084	GO:0005886,GO:0016020
HOG0010376	GO:0000978,GO:0001228,GO:0005634,GO:0006357
HOG0020221	GO:0005634,GO:0016586,GO:0031490,GO:0035098
HOG0020042	GO:0005829,GO:0008465,GO:0016618,GO:0030267
HOG0008513	GO:0004105,GO:0006657,GO:0031210
HOG0018859	GO:0005737
HOG0019363	GO:0001401,GO:0005737,GO:0007005
HOG0021114	GO:0005267,GO:0005886,GO:0015271,GO:0016020,GO:0022841,GO:0030322,GO:0071805
HOG0020547	GO:0003723,GO:0004521,GO:0004534,GO:0005847,GO:0006378,GO:0006398
HOG0020074	GO:0005737
HOG0010184	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009653
HOG0020797	GO:0099078
HOG0018830	GO:0003735,GO:0005762,GO:0032543
HOG0020665	GO:0003723,GO:0005654,GO:0010494,GO:0042788
HOG0008432	GO:0005634,GO:0005737,GO:0045087
HOG0002826	GO:0000122,GO:0000978,GO:0001228,GO:0005634,GO:0007420,GO:0030154,GO:0030182,GO:0045944
HOG0010444	GO:0005764,GO:0005770,GO:0008333,GO:0045335,GO:0090385
HOG0019577	GO:0001726,GO:0005096,GO:0005925,GO:0043231,GO:0043547,GO:0051492
HOG0020492	GO:0006508,GO:0070006
HOG0005239	GO:0009887,GO:0009888
HOG0008671	GO:0005543
HOG0018835	GO:0000175,GO:0000176,GO:0000177,GO:0004519,GO:0006402,GO:0016075,GO:0071031
HOG0003792	GO:0005125,GO:0005576,GO:0005615
HOG0019928	GO:0000139,GO:0005537,GO:0005789,GO:0005793,GO:0006888,GO:0030134
HOG0010078	GO:0000288,GO:0005634,GO:0008143
HOG0019557	GO:0005737,GO:0042984
HOG0020026	GO:0005789,GO:0006506,GO:0016788
HOG0003540	GO:0048786,GO:0050808
HOG0020658	GO:0030550,GO:0095500
HOG0020753	GO:0000978,GO:0001228,GO:0005634,GO:0006357
HOG0004970	GO:0004435,GO:0007214,GO:0032228,GO:0035556,GO:0046488,GO:0048015,GO:0051209
HOG0010446	GO:0005742,GO:0006605,GO:0006886,GO:0008320,GO:0016031,GO:0030150,GO:0030943
HOG0019811	GO:0001653,GO:0004016,GO:0004383,GO:0005886,GO:0006182,GO:0007168
HOG0017911	GO:0003735,GO:0005762
HOG0003065	GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0043231
HOG0009202	GO:0003714,GO:0005634
HOG0019649	GO:0005178,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0033627,GO:0050900,GO:0098609
HOG0004152	GO:0016020
HOG0008660	GO:0005737
